Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
2942,0,-0.0138671,0.00646275,0.0129448,345.001,-360.771,241.099
2943,0,-0.0136051,0.00706891,0.0130131,344.296,-360.505,241.013
2944,0,-0.0137557,0.00700766,0.0132899,343.6,-360.231,240.947
2945,0,-0.0124852,0.00585782,0.0129765,342.857,-359.94,240.895
2946,0,-0.0125096,0.00613108,0.0126951,342.179,-359.661,240.849
2947,0,-0.0134641,0.00635767,0.0129371,341.479,-359.406,240.771
2948,0,-0.0130081,0.00686997,0.0129452,340.771,-359.112,240.673
2949,0,-0.0136949,0.00759076,0.0132174,340.08,-358.834,240.593
2950,0,-0.0134479,0.00645131,0.0131312,339.364,-358.56,240.533
2951,0,-0.01245,0.00599732,0.0123816,338.642,-358.27,240.5
2952,0,-0.0124723,0.0063816,0.0128355,337.936,-358.016,240.444
2953,0,-0.0130372,0.00666531,0.0131572,337.242,-357.742,240.351
2954,0,-0.012689,0.00714459,0.0134801,336.554,-357.481,240.266
2955,0,-0.013526,0.00718379,0.0132015,335.859,-357.201,240.207
2956,0,-0.0132814,0.00618957,0.0132266,335.138,-356.943,240.156
2957,0,-0.0123804,0.00591534,0.0137875,334.415,-356.675,240.107
2958,0,-0.0128963,0.00644368,0.0143419,333.731,-356.397,240.039
2959,0,-0.0134904,0.00660826,0.0147028,333.04,-356.126,239.936
2960,0,-0.0135216,0.00637493,0.0139772,332.331,-355.844,239.85
2961,0,-0.013821,0.00611394,0.0133603,331.625,-355.546,239.797
2962,0,-0.013451,0.00592121,0.0136163,330.913,-355.278,239.76
2963,0,-0.0129457,0.00667717,0.0141508,330.219,-354.995,239.713
2964,0,-0.0131566,0.00660904,0.0147731,329.51,-354.749,239.629
2965,0,-0.0141831,0.00651722,0.0147285,328.838,-354.485,239.537
2966,0,-0.0147013,0.00611399,0.0144348,328.134,-354.186,239.466
2967,0,-0.0141028,0.00617324,0.0142048,327.418,-353.891,239.423
2968,0,-0.0133997,0.00614192,0.0137133,326.693,-353.589,239.372
2969,0,-0.0132499,0.00667864,0.0147559,325.979,-353.322,239.302
2970,0,-0.013461,0.00687947,0.0150157,325.306,-353.075,239.226
2971,0,-0.0147042,0.00597073,0.0154693,324.601,-352.816,239.15
2972,0,-0.0145737,0.00610312,0.0153025,323.903,-352.555,239.071
2973,0,-0.0134416,0.00631479,0.0145927,323.196,-352.25,239.02
2974,0,-0.0139261,0.0068335,0.0144815,322.487,-351.954,238.973
2975,0,-0.0130081,0.00711053,0.0142429,321.801,-351.682,238.912
2976,0,-0.0137914,0.00614663,0.0145662,321.107,-351.439,238.816
2977,0,-0.0145142,0.00605817,0.0152221,320.424,-351.183,238.747
2978,0,-0.0145024,0.00647311,0.0154833,319.734,-350.918,238.682
2979,0,-0.0137145,0.00647488,0.0152114,318.995,-350.625,238.636
2980,0,-0.0134438,0.00647718,0.0144233,318.282,-350.325,238.591
2981,0,-0.013776,0.00679615,0.0143087,317.598,-350.052,238.526
2982,0,-0.0137632,0.00621963,0.0146045,316.916,-349.797,238.442
2983,0,-0.013577,0.0059966,0.0155326,316.228,-349.538,238.366
2984,0,-0.0147848,0.00619595,0.0161737,315.531,-349.274,238.313
2985,0,-0.0141442,0.00639905,0.01573,314.802,-348.994,238.288
2986,0,-0.0142169,0.00639017,0.014716,314.099,-348.699,238.211
2987,0,-0.0136639,0.00672789,0.0145299,313.402,-348.428,238.132
2988,0,-0.0137301,0.0067525,0.0150608,312.719,-348.153,238.06
2989,0,-0.0141353,0.00668898,0.0159922,312.017,-347.894,237.984
2990,0,-0.0140301,0.00518902,0.016291,311.305,-347.629,237.919
2991,0,-0.0145583,0.00563714,0.0157505,310.598,-347.335,237.845
2992,0,-0.0142425,0.0064796,0.0156218,309.909,-347.057,237.768
2993,0,-0.0131278,0.00727801,0.0150389,309.203,-346.785,237.71
2994,0,-0.0132855,0.00721649,0.0152331,308.499,-346.512,237.652
2995,0,-0.0144789,0.00645973,0.0163055,307.827,-346.27,237.57
2996,0,-0.0145801,0.00543291,0.016705,307.14,-345.987,237.485
2997,0,-0.0145977,0.00618987,0.0168801,306.403,-345.685,237.429
2998,0,-0.013349,0.00695039,0.0164068,305.697,-345.398,237.376
2999,0,-0.0132073,0.00791138,0.0156742,304.992,-345.113,237.321
3000,0,-0.0135919,0.00624666,0.0149295,304.292,-344.831,237.246
3001,0,-0.0145084,0.0058971,0.0161646,303.607,-344.583,237.159
3002,0,-0.0143835,0.00557191,0.017031,302.9,-344.297,237.095
3003,0,-0.0144276,0.00618059,0.0170631,302.193,-344.052,237.042
3004,0,-0.0135252,0.00755205,0.0168815,301.507,-343.804,236.993
3005,0,-0.0137858,0.00698966,0.0157815,300.802,-343.489,236.916
3006,0,-0.0141305,0.00613981,0.0154658,300.099,-343.209,236.837
3007,0,-0.0143261,0.00570553,0.0162104,299.419,-342.939,236.765
3008,0,-0.0140635,0.00588987,0.0168146,298.693,-342.662,236.701
3009,0,-0.0138413,0.00640987,0.0172901,297.992,-342.391,236.637
3010,0,-0.0138393,0.00680013,0.0173261,297.291,-342.104,236.565
3011,0,-0.0143838,0.00652168,0.0167749,296.568,-341.825,236.502
3012,0,-0.0143788,0.00633914,0.0162183,295.878,-341.539,236.439
3013,0,-0.0142908,0.0059137,0.0161344,295.181,-341.276,236.353
3014,0,-0.0134914,0.00579458,0.0170346,294.478,-340.997,236.289
3015,0,-0.0136046,0.00642945,0.0170405,293.801,-340.718,236.226
3016,0,-0.0139525,0.00652103,0.0181417,293.063,-340.464,236.172
3017,0,-0.014218,0.00646298,0.0169537,292.365,-340.174,236.102
3018,0,-0.0147326,0.00672111,0.0167877,291.671,-339.891,236.022
3019,0,-0.0137228,0.00571373,0.0167744,290.968,-339.622,235.942
3020,0,-0.0140545,0.00662952,0.0168915,290.262,-339.348,235.885
3021,0,-0.0135544,0.00639201,0.0174987,289.56,-339.091,235.81
3022,0,-0.0142672,0.00685658,0.017512,288.882,-338.8,235.757
3023,0,-0.0141635,0.00690525,0.0177754,288.166,-338.542,235.696
3024,0,-0.0142305,0.006249,0.0172722,287.477,-338.286,235.622
3025,0,-0.0140952,0.00582799,0.0171752,286.776,-338.012,235.542
3026,0,-0.014607,0.00608156,0.017528,286.087,-337.723,235.485
3027,0,-0.014408,0.00690715,0.0174745,285.393,-337.424,235.427
3028,0,-0.0128886,0.00659675,0.0180128,284.66,-337.175,235.361
3029,0,-0.0137495,0.00732399,0.017563,283.966,-336.897,235.296
3030,0,-0.0141382,0.00595119,0.0173942,283.261,-336.624,235.207
3031,0,-0.0145848,0.00505215,0.0169871,282.575,-336.326,235.122
3032,0,-0.0153313,0.00590447,0.0176136,281.872,-336.048,235.071
3033,0,-0.0127562,0.00627423,0.0173961,281.16,-335.792,235.019
3034,0,-0.0142361,0.00761133,0.0179855,280.489,-335.482,234.959
3035,0,-0.0144091,0.00632297,0.0181211,279.745,-335.214,234.884
3036,0,-0.0147692,0.00579395,0.0176875,279.049,-334.961,234.81
3037,0,-0.0148831,0.00573599,0.0179289,278.356,-334.692,234.719
3038,0,-0.0131385,0.00588163,0.0175531,277.658,-334.41,234.623
3039,0,-0.0129539,0.00684383,0.0175426,276.945,-334.11,234.579
3040,0,-0.0143818,0.00640194,0.0180424,276.234,-333.831,234.535
3041,0,-0.0139445,0.00603684,0.0178751,275.545,-333.574,234.475
3042,0,-0.0143518,0.00594478,0.0186973,274.865,-333.327,234.4
3043,0,-0.0139036,0.00564385,0.0180549,274.186,-333.039,234.307
3044,0,-0.0136282,0.00537511,0.0176341,273.468,-332.77,234.247
3045,0,-0.0136504,0.00587839,0.0171203,272.735,-332.485,234.211
3046,0,-0.0140421,0.00592965,0.0174945,272.041,-332.187,234.141
3047,0,-0.0131884,0.00639794,0.0183514,271.34,-331.878,234.073
3048,0,-0.0139015,0.00673914,0.018914,270.665,-331.633,234
3049,0,-0.013831,0.00506728,0.0189598,269.931,-331.403,233.904
3050,0,-0.0145678,0.00555974,0.0179362,269.271,-331.122,233.826
3051,0,-0.0135964,0.00548796,0.0180056,268.567,-330.816,233.779
3052,0,-0.0130974,0.00648663,0.0178514,267.842,-330.527,233.727
3053,0,-0.0134752,0.00599676,0.0185499,267.14,-330.261,233.663
3054,0,-0.0139017,0.00495188,0.0190263,266.432,-330.002,233.576
3055,0,-0.0154148,0.00231619,-0.00371507,266.435,-331.022,233.391
3056,0,-0.0156818,0.00283065,-0.00363487,265.762,-330.8,233.316
3057,0,-0.013775,0.00327226,-0.00510172,264.997,-330.498,233.27
3058,0,-0.013288,0.00335063,-0.00480277,264.257,-330.164,233.202
3059,0,-0.014301,0.00317526,-0.00422671,263.557,-329.86,233.143
3060,0,-0.0152648,0.00266811,-0.00391234,262.902,-329.615,233.066
3061,0,-0.0148835,0.00290587,-0.00316943,262.221,-329.439,233.001
3062,0,-0.0135938,0.00341874,-0.00419256,261.541,-329.2,232.92
3063,0,-0.0134817,0.00328418,-0.00416973,260.826,-328.86,232.856
3064,0,-0.0136551,0.00359112,-0.00544189,260.098,-328.527,232.818
3065,0,-0.0147483,0.00288503,-0.00478398,259.37,-328.238,232.75
3066,0,-0.0155095,0.00282726,-0.00404917,258.697,-327.984,232.655
3067,0,-0.015183,0.00302483,-0.00432637,258.041,-327.726,232.559
3068,0,-0.014714,0.00303573,-0.00398394,257.361,-327.457,232.468
3069,0,-0.0145625,0.00290756,-0.00519204,256.632,-327.201,232.426
3070,0,-0.0133937,0.0028114,-0.00462109,255.9,-326.928,232.374
3071,0,-0.0141615,0.00352762,-0.00533264,255.223,-326.622,232.323
3072,0,-0.0139586,0.00263083,-0.00428231,254.528,-326.356,232.238
3073,0,-0.0148412,0.00281212,-0.00425066,253.904,-326.177,232.148
3074,0,-0.0151498,0.0029267,-0.00442432,253.301,-325.946,232.082
3075,0,-0.0150011,0.00248879,-0.00401884,252.789,-325.743,232.016
3076,0,-0.0154015,0.0032511,-0.00403861,252.379,-325.525,231.994
3077,0,-0.0147704,0.00341925,-0.00472785,251.978,-325.37,231.994
3078,0,-0.0133538,0.00266117,-0.00490218,251.634,-325.263,231.963
3079,0,-0.0138883,0.0027788,-0.00464655,251.403,-325.142,231.949
3080,0,-0.0143671,0.00216871,-0.00435741,251.256,-325.073,231.943
3081,0,-0.0142341,0.00229305,-0.00453011,251.15,-325.04,231.93
3082,0,-0.0138251,0.00181036,-0.00497884,251.105,-325.049,231.928
3083,0,-0.0139273,0.00179307,-0.00482299,251.123,-325.046,231.936
3084,0,-0.0143769,0.00226505,-0.00487097,251.173,-325.051,231.949
3085,0,-0.0142168,0.00258043,-0.00488439,251.176,-325.066,231.943
3086,0,-0.0138247,0.00193764,-0.00495515,251.12,-325.057,231.928
3087,0,-0.013949,0.00164693,-0.00472967,251.122,-325.061,231.926
3088,0,-0.0140724,0.00248449,-0.00479276,251.16,-325.054,231.936
3089,0,-0.0143034,0.00241478,-0.00488363,251.159,-325.059,231.941
3090,0,-0.013931,0.00180487,-0.00477584,251.137,-325.072,231.934
3091,0,-0.0141126,0.00181651,-0.00496913,251.131,-325.073,231.934
3092,0,-0.0137001,0.00220721,-0.00501719,251.171,-325.061,231.938
3093,0,-0.0143684,0.00258045,-0.00468997,251.181,-325.052,231.947
3094,0,-0.013868,0.0021558,-0.00485739,251.135,-325.049,231.942
3095,0,-0.0140756,0.00222536,-0.004785,251.12,-325.056,231.932
3096,0,-0.0142264,0.00211891,-0.00508656,251.142,-325.035,231.946
3097,0,-0.0141486,0.00262782,-0.00475827,251.158,-325.038,231.954
3098,0,-0.0140183,0.00208012,-0.00486066,251.137,-325.056,231.946
3099,0,-0.0137685,0.00188108,-0.00503775,251.122,-325.061,231.939
3100,0,-0.0139784,0.00217316,-0.00476141,251.152,-325.053,231.948
3101,0,-0.0138828,0.00265847,-0.00488025,251.172,-325.048,231.946
3102,0,-0.0136994,0.00232568,-0.00500998,251.144,-325.054,231.93
3103,0,-0.0137962,0.00170052,-0.00514965,251.121,-325.066,231.921
3104,0,-0.013981,0.00200201,-0.00482718,251.142,-325.044,231.933
3105,0,-0.0140451,0.00244886,-0.00462478,251.172,-325.067,231.936
3106,0,-0.0138312,0.00226194,-0.00500403,251.146,-325.063,231.938
3107,0,-0.0138671,0.00189096,-0.00507487,251.129,-325.072,231.933
3108,0,-0.0141187,0.00248337,-0.00488846,251.152,-325.078,231.941
3109,0,-0.0139856,0.00259371,-0.00512425,251.162,-325.05,231.947
3110,0,-0.0142886,0.00222234,-0.00497407,251.159,-325.05,231.939
3111,0,-0.0137261,0.00206974,-0.00493029,251.126,-325.043,231.935
3112,0,-0.0138927,0.00204008,-0.00454321,251.145,-325.054,231.934
3113,0,-0.0140004,0.00231001,-0.00503829,251.154,-325.034,231.948
3114,0,-0.0141545,0.00233151,-0.00488002,251.146,-325.048,231.955
3115,0,-0.0140485,0.00197786,-0.0048883,251.135,-325.064,231.937
3116,0,-0.0139402,0.00189201,-0.00505702,251.137,-325.062,231.938
3117,0,-0.0139893,0.00246605,-0.00479232,251.146,-325.047,231.939
3118,0,-0.0139439,0.00227549,-0.00504695,251.157,-325.053,231.934
3119,0,-0.0137954,0.00227697,-0.00504632,251.137,-325.062,231.927
3120,0,-0.0140987,0.00195662,-0.00472721,251.134,-325.057,231.927
3121,0,-0.0139556,0.00217778,-0.00485514,251.149,-325.053,231.93
3122,0,-0.0139518,0.00257247,-0.00482609,251.168,-325.07,231.941
3123,0,-0.0138389,0.00197861,-0.00505436,251.143,-325.069,231.939
3124,0,-0.0137402,0.00205624,-0.004829,251.129,-325.066,231.938
3125,0,-0.0141457,0.00245909,-0.00464737,251.143,-325.057,231.938
3126,0,-0.014262,0.00239573,-0.00479227,251.143,-325.031,231.953
3127,0,-0.0141969,0.00218221,-0.00486978,251.159,-325.061,231.936
3128,0,-0.0139236,0.00219238,-0.00485541,251.133,-325.047,231.935
3129,0,-0.0138934,0.00224052,-0.00485686,251.145,-325.051,231.938
3130,0,-0.0141186,0.00222614,-0.00467113,251.166,-325.05,231.946
3131,0,-0.0140846,0.00238845,-0.00481286,251.143,-325.042,231.945
3132,0,-0.0138501,0.00202942,-0.00494007,251.127,-325.062,231.937
3133,0,-0.0138598,0.00209477,-0.00483123,251.138,-325.055,231.935
3134,0,-0.013983,0.00239908,-0.00492042,251.157,-325.055,231.936
3135,0,-0.0138872,0.00239586,-0.00482799,251.156,-325.066,231.932
3136,0,-0.013739,0.00193532,-0.00508685,251.145,-325.068,231.921
3137,0,-0.0141549,0.00218255,-0.00461003,251.159,-325.067,231.93
3138,0,-0.0142366,0.00222357,-0.00514878,251.173,-325.071,231.933
3139,0,-0.0143896,0.00234621,-0.00508286,251.161,-325.063,231.931
3140,0,-0.0137668,0.00226738,-0.00489854,251.132,-325.062,231.936
3141,0,-0.0137948,0.00220608,-0.0049541,251.128,-325.046,231.94
3142,0,-0.0138207,0.00253825,-0.00508526,251.148,-325.048,231.945
3143,0,-0.0141516,0.00227214,-0.00497416,251.151,-325.045,231.95
3144,0,-0.0137718,0.00208844,-0.00488271,251.148,-325.065,231.936
3145,0,-0.0140304,0.00218648,-0.00465004,251.148,-325.057,231.94
3146,0,-0.0139074,0.00260751,-0.00500007,251.15,-325.036,231.947
3147,0,-0.0139058,0.00226024,-0.00510315,251.158,-325.059,231.933
3148,0,-0.0136923,0.00198004,-0.00505061,251.124,-325.044,231.939
3149,0,-0.0136012,0.0020423,-0.00465959,251.13,-325.051,231.928
3150,0,-0.0140858,0.00214385,-0.00482749,251.149,-325.057,231.93
3151,0,-0.0139854,0.00244059,-0.00474564,251.163,-325.08,231.933
3152,0,-0.013809,0.00247843,-0.00499221,251.157,-325.082,231.922
3153,0,-0.0139318,0.00208669,-0.00483257,251.153,-325.074,231.932
3154,0,-0.014043,0.0025575,-0.0049883,251.148,-325.056,231.929
3155,0,-0.0139494,0.00230071,-0.00496509,251.159,-325.066,231.929
3156,0,-0.0139164,0.00208572,-0.00477241,251.143,-325.053,231.933
3157,0,-0.013699,0.00228671,-0.00510154,251.143,-325.065,231.941
3158,0,-0.014124,0.00238915,-0.00494933,251.156,-325.057,231.943
3159,0,-0.0142684,0.00263177,-0.00467411,251.162,-325.061,231.948
3160,0,-0.0140176,0.00229554,-0.00508576,251.149,-325.061,231.947
3161,0,-0.013944,0.00221149,-0.00490549,251.142,-325.062,231.935
3162,0,-0.0141691,0.0025302,-0.00515846,251.14,-325.043,231.939
3163,0,-0.0139297,0.0020718,-0.00476779,251.139,-325.031,231.944
3164,0,-0.014044,0.00210168,-0.00476169,251.146,-325.057,231.931
3165,0,-0.0140066,0.00219053,-0.00491271,251.144,-325.061,231.936
3166,0,-0.0137864,0.00180345,-0.00496197,251.139,-325.052,231.937
3167,0,-0.014358,0.00223767,-0.00490176,251.17,-325.084,231.927
3168,0,-0.0145464,0.0023289,-0.00489701,251.163,-325.078,231.929
3169,0,-0.0137141,0.00230916,-0.00478209,251.149,-325.075,231.932
3170,0,-0.0137618,0.0020654,-0.00497597,251.14,-325.066,231.926
3171,0,-0.0139026,0.00234548,-0.00469943,251.152,-325.064,231.937
3172,0,-0.0138906,0.00250767,-0.00498167,251.156,-325.061,231.935
3173,0,-0.0139592,0.00215797,-0.00486034,251.15,-325.06,231.94
3174,0,-0.0139767,0.00192872,-0.00460541,251.158,-325.065,231.941
3175,0,-0.0140181,0.00222552,-0.00483751,251.155,-325.055,231.942
3176,0,-0.0140336,0.00223889,-0.00495184,251.155,-325.053,231.948
3177,0,-0.0140634,0.00211944,-0.00482319,251.133,-325.05,231.943
3178,0,-0.013815,0.00214862,-0.00471058,251.136,-325.058,231.941
3179,0,-0.0139386,0.00213426,-0.00485669,251.142,-325.052,231.94
3180,0,-0.0143177,0.00227318,-0.00462534,251.15,-325.05,231.942
3181,0,-0.013835,0.00238634,-0.00476938,251.157,-325.074,231.931
3182,0,-0.0136997,0.00204831,-0.00487232,251.153,-325.066,231.931
3183,0,-0.0140238,0.00216763,-0.00480639,251.15,-325.066,231.929
3184,0,-0.0141316,0.00240676,-0.00496208,251.151,-325.069,231.924
3185,0,-0.0137688,0.00225675,-0.0050293,251.144,-325.071,231.93
3186,0,-0.0135327,0.00204067,-0.00484292,251.138,-325.065,231.934
3187,0,-0.0137732,0.00221672,-0.0050022,251.153,-325.068,231.932
3188,0,-0.0139811,0.00212715,-0.0049309,251.16,-325.066,231.935
3189,0,-0.0143527,0.00213076,-0.00485484,251.161,-325.064,231.936
3190,0,-0.0140416,0.00228856,-0.0049841,251.155,-325.06,231.94
3191,0,-0.0139591,0.00239311,-0.00494746,251.143,-325.048,231.94
3192,0,-0.0138153,0.00234695,-0.00493357,251.154,-325.055,231.94
3193,0,-0.0141609,0.00217264,-0.00499443,251.143,-325.056,231.943
3194,0,-0.0139114,0.00218384,-0.00504942,251.137,-325.056,231.943
3195,0,-0.0138495,0.00227019,-0.00482438,251.141,-325.059,231.938
3196,0,-0.0139069,0.00222461,-0.00516734,251.157,-325.066,231.938
3197,0,-0.0139281,0.00251123,-0.0048753,251.163,-325.067,231.938
3198,0,-0.0140163,0.00217564,-0.00478528,251.152,-325.064,231.925
3199,0,-0.013917,0.0020278,-0.00499101,251.139,-325.056,231.925
3200,0,-0.0138357,0.00237065,-0.00487507,251.135,-325.045,231.93
3201,0,-0.0140037,0.00236041,-0.00488755,251.151,-325.073,231.928
3202,0,-0.0140441,0.00213856,-0.0051198,251.15,-325.071,231.935
3203,0,-0.0139335,0.00207215,-0.00495621,251.148,-325.071,231.936
3204,0,-0.014006,0.00198162,-0.00488044,251.163,-325.074,231.942
3205,0,-0.0141112,0.00236575,-0.00501166,251.156,-325.063,231.937
3206,0,-0.0140184,0.00207054,-0.00484923,251.143,-325.048,231.948
3207,0,-0.0140581,0.00235061,-0.00499203,251.147,-325.056,231.934
3208,0,-0.0140075,0.00195183,-0.00513527,251.134,-325.039,231.943
3209,0,-0.0142678,0.0023237,-0.00477364,251.152,-325.055,231.943
3210,0,-0.0141316,0.00224796,-0.00511356,251.146,-325.055,231.946
3211,0,-0.0136883,0.00230852,-0.00510917,251.14,-325.06,231.935
3212,0,-0.0137759,0.00208717,-0.00492024,251.148,-325.059,231.945
3213,0,-0.0139919,0.00243352,-0.00510619,251.149,-325.065,231.935
3214,0,-0.0140002,0.00212937,-0.00491387,251.144,-325.062,231.929
3215,0,-0.0139964,0.00187998,-0.00486703,251.145,-325.059,231.931
3216,0,-0.0139548,0.00227035,-0.00487791,251.156,-325.067,231.927
3217,0,-0.013926,0.00225316,-0.00497207,251.157,-325.065,231.934
3218,0,-0.0139768,0.00207234,-0.00498079,251.164,-325.085,231.928
3219,0,-0.0140907,0.00221049,-0.00490599,251.152,-325.074,231.932
3220,0,-0.0138901,0.00212627,-0.00494888,251.149,-325.07,231.942
3221,0,-0.0141742,0.00207625,-0.00488387,251.159,-325.077,231.931
3222,0,-0.0141745,0.00229899,-0.00502123,251.141,-325.056,231.94
3223,0,-0.0137143,0.00236018,-0.00467132,251.134,-325.047,231.947
3224,0,-0.013819,0.00222224,-0.00479527,251.151,-325.046,231.937
3225,0,-0.014038,0.00206766,-0.00480167,251.15,-325.05,231.939
3226,0,-0.0138606,0.00234857,-0.00500908,251.151,-325.057,231.941
3227,0,-0.0140718,0.00177339,-0.00488017,251.146,-325.061,231.935
3228,0,-0.0140119,0.00193499,-0.00475968,251.145,-325.066,231.936
3229,0,-0.0138813,0.00217014,-0.00493632,251.151,-325.061,231.932
3230,0,-0.0141575,0.00206175,-0.00467865,251.146,-325.063,231.94
3231,0,-0.0137253,0.00219446,-0.00488328,251.146,-325.063,231.932
3232,0,-0.0137754,0.00248811,-0.00492937,251.161,-325.08,231.927
3233,0,-0.0138116,0.00223251,-0.0049857,251.151,-325.066,231.929
3234,0,-0.0136726,0.00200592,-0.00501701,251.154,-325.067,231.933
3235,0,-0.0137331,0.00199883,-0.00499835,251.157,-325.07,231.933
3236,0,-0.0139494,0.00224097,-0.00479454,251.148,-325.064,231.933
3237,0,-0.0139394,0.00184641,-0.00484421,251.139,-325.047,231.949
3238,0,-0.0137932,0.00220729,-0.004973,251.148,-325.055,231.945
3239,0,-0.0137898,0.00216203,-0.00490636,251.142,-325.049,231.944
3240,0,-0.0139487,0.00224166,-0.0047427,251.144,-325.047,231.946
3241,0,-0.0139143,0.00235273,-0.00464905,251.157,-325.055,231.94
3242,0,-0.0138483,0.00218078,-0.00514067,251.159,-325.068,231.934
3243,0,-0.0141593,0.00180184,-0.00474927,251.144,-325.048,231.937
3244,0,-0.0141301,0.00205254,-0.00478633,251.147,-325.061,231.934
3245,0,-0.0140673,0.00198246,-0.00471051,251.146,-325.057,231.937
3246,0,-0.0136239,0.00224584,-0.00496141,251.148,-325.06,231.932
3247,0,-0.0140065,0.00223536,-0.00469783,251.151,-325.078,231.93
3248,0,-0.014133,0.00191316,-0.00511886,251.155,-325.077,231.929
3249,0,-0.0140479,0.00255619,-0.00483369,251.168,-325.082,231.933
3250,0,-0.0139533,0.0020782,-0.00477426,251.156,-325.068,231.937
3251,0,-0.0139216,0.00214418,-0.00474679,251.159,-325.061,231.932
3252,0,-0.0140451,0.00246813,-0.00486596,251.15,-325.067,231.935
3253,0,-0.0138636,0.00220859,-0.00487621,251.15,-325.059,231.937
3254,0,-0.0139299,0.00221643,-0.00475631,251.149,-325.052,231.951
3255,0,-0.0142036,0.00226761,-0.00487645,251.144,-325.042,231.944
3256,0,-0.0139542,0.00215935,-0.00488417,251.148,-325.058,231.944
3257,0,-0.0140463,0.002048,-0.00503487,251.144,-325.052,231.953
3258,0,-0.0141415,0.00222878,-0.00490873,251.152,-325.052,231.937
3259,0,-0.0137443,0.0022434,-0.0050865,251.141,-325.054,231.944
3260,0,-0.0138357,0.00213675,-0.00491014,251.133,-325.045,231.936
3261,0,-0.013915,0.00220158,-0.00515153,251.151,-325.068,231.93
3262,0,-0.0138504,0.00205098,-0.00496976,251.15,-325.06,231.935
3263,0,-0.0141766,0.00216061,-0.00517622,251.151,-325.072,231.928
3264,0,-0.0139335,0.00224576,-0.00491516,251.161,-325.078,231.934
